date,value,raw_rate,raw_unit,normalized_rate,normalized_unit,stat_code,item_code,item_name,unit_name,series_code,notes,weekday,exclusion_reason
1982-06-12,2.9851,298.51,KRW per 100 JPY,2.9851,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-06-19,2.8968000000000003,289.68,KRW per 100 JPY,2.8968000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-06-26,2.8831,288.31,KRW per 100 JPY,2.8831,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-07-03,2.891,289.1,KRW per 100 JPY,2.891,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-07-10,2.9128,291.28,KRW per 100 JPY,2.9128,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-07-24,2.9729,297.29,KRW per 100 JPY,2.9729,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-07-31,2.9014,290.14,KRW per 100 JPY,2.9014,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-08-07,2.8415,284.15,KRW per 100 JPY,2.8415,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-08-14,2.8267,282.67,KRW per 100 JPY,2.8267,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-08-21,2.9163,291.63,KRW per 100 JPY,2.9163,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-08-28,2.8733999999999997,287.34,KRW per 100 JPY,2.8733999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-09-04,2.8758999999999997,287.59,KRW per 100 JPY,2.8758999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-09-11,2.8239,282.39,KRW per 100 JPY,2.8239,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-09-18,2.8245,282.45,KRW per 100 JPY,2.8245,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-09-25,2.7906999999999997,279.07,KRW per 100 JPY,2.7906999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-10-16,2.7638,276.38,KRW per 100 JPY,2.7638,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-10-23,2.7114,271.14,KRW per 100 JPY,2.7114,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-10-30,2.6908999999999996,269.09,KRW per 100 JPY,2.6908999999999996,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-11-06,2.6963999999999997,269.64,KRW per 100 JPY,2.6963999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-11-13,2.7815,278.15,KRW per 100 JPY,2.7815,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-11-20,2.8985000000000003,289.85,KRW per 100 JPY,2.8985000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-11-27,2.9844,298.44,KRW per 100 JPY,2.9844,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-12-04,3.0106,301.06,KRW per 100 JPY,3.0106,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-12-11,3.0461,304.61,KRW per 100 JPY,3.0461,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1982-12-18,3.0557999999999996,305.58,KRW per 100 JPY,3.0557999999999996,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-01-08,3.2708999999999997,327.09,KRW per 100 JPY,3.2708999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-01-15,3.2472000000000003,324.72,KRW per 100 JPY,3.2472000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-01-22,3.1682,316.82,KRW per 100 JPY,3.1682,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-01-29,3.1675999999999997,316.76,KRW per 100 JPY,3.1675999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-02-05,3.1327999999999996,313.28,KRW per 100 JPY,3.1327999999999996,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-02-12,3.1998,319.98,KRW per 100 JPY,3.1998,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-02-19,3.2156,321.56,KRW per 100 JPY,3.2156,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-02-26,3.2061,320.61,KRW per 100 JPY,3.2061,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-03-05,3.2017,320.17,KRW per 100 JPY,3.2017,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-03-12,3.17,317.0,KRW per 100 JPY,3.17,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-03-19,3.1683,316.83,KRW per 100 JPY,3.1683,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-03-26,3.2097,320.97,KRW per 100 JPY,3.2097,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-04-02,3.1886,318.86,KRW per 100 JPY,3.1886,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-04-09,3.1982,319.82,KRW per 100 JPY,3.1982,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-04-16,3.2201,322.01,KRW per 100 JPY,3.2201,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-04-23,3.2396,323.96,KRW per 100 JPY,3.2396,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-04-30,3.2292,322.92,KRW per 100 JPY,3.2292,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-05-07,3.2811000000000003,328.11,KRW per 100 JPY,3.2811000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-05-14,3.2954000000000003,329.54,KRW per 100 JPY,3.2954000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-05-21,3.2743,327.43,KRW per 100 JPY,3.2743,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-05-28,3.2386,323.86,KRW per 100 JPY,3.2386,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-06-04,3.237,323.7,KRW per 100 JPY,3.237,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-06-11,3.2034,320.34,KRW per 100 JPY,3.2034,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-06-18,3.2323000000000004,323.23,KRW per 100 JPY,3.2323000000000004,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-06-25,3.2695999999999996,326.96,KRW per 100 JPY,3.2695999999999996,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-07-02,3.236,323.6,KRW per 100 JPY,3.236,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-07-09,3.2356,323.56,KRW per 100 JPY,3.2356,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-07-16,3.2351,323.51,KRW per 100 JPY,3.2351,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-07-23,3.2418,324.18,KRW per 100 JPY,3.2418,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-07-30,3.218,321.8,KRW per 100 JPY,3.218,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-08-06,3.2187,321.87,KRW per 100 JPY,3.2187,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-08-13,3.2086,320.86,KRW per 100 JPY,3.2086,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-08-20,3.2314999999999996,323.15,KRW per 100 JPY,3.2314999999999996,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-08-27,3.1898,318.98,KRW per 100 JPY,3.1898,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-09-03,3.2211000000000003,322.11,KRW per 100 JPY,3.2211000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-09-10,3.2384,323.84,KRW per 100 JPY,3.2384,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-09-17,3.2451999999999996,324.52,KRW per 100 JPY,3.2451999999999996,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-09-24,3.3056,330.56,KRW per 100 JPY,3.3056,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-10-08,3.4217,342.17,KRW per 100 JPY,3.4217,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-10-15,3.4164999999999996,341.65,KRW per 100 JPY,3.4164999999999996,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-10-22,3.3898,338.98,KRW per 100 JPY,3.3898,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-10-29,3.4008999999999996,340.09,KRW per 100 JPY,3.4008999999999996,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-11-05,3.3613,336.13,KRW per 100 JPY,3.3613,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-11-12,3.383,338.3,KRW per 100 JPY,3.383,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-11-19,3.3767,337.67,KRW per 100 JPY,3.3767,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-11-26,3.3897000000000004,338.97,KRW per 100 JPY,3.3897000000000004,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-12-03,3.4108,341.08,KRW per 100 JPY,3.4108,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-12-10,3.3837,338.37,KRW per 100 JPY,3.3837,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-12-17,3.3994999999999997,339.95,KRW per 100 JPY,3.3994999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-12-24,3.4144,341.44,KRW per 100 JPY,3.4144,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1983-12-31,3.4363,343.63,KRW per 100 JPY,3.4363,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-01-07,3.4282999999999997,342.83,KRW per 100 JPY,3.4282999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-01-14,3.4200999999999997,342.01,KRW per 100 JPY,3.4200999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-01-21,3.4063,340.63,KRW per 100 JPY,3.4063,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-01-28,3.4134,341.34,KRW per 100 JPY,3.4134,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-02-04,3.4233,342.33,KRW per 100 JPY,3.4233,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-02-11,3.4068,340.68,KRW per 100 JPY,3.4068,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-02-18,3.412,341.2,KRW per 100 JPY,3.412,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-02-25,3.4046,340.46,KRW per 100 JPY,3.4046,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-03-03,3.4778,347.78,KRW per 100 JPY,3.4778,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-03-17,3.5056,350.56,KRW per 100 JPY,3.5056,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-03-24,3.5197000000000003,351.97,KRW per 100 JPY,3.5197000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-03-31,3.5277999999999996,352.78,KRW per 100 JPY,3.5277999999999996,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-04-07,3.5264,352.64,KRW per 100 JPY,3.5264,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-04-14,3.5238,352.38,KRW per 100 JPY,3.5238,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-04-21,3.5353,353.53,KRW per 100 JPY,3.5353,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-04-28,3.516,351.6,KRW per 100 JPY,3.516,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-05-12,3.4753,347.53,KRW per 100 JPY,3.4753,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-05-19,3.4360000000000004,343.6,KRW per 100 JPY,3.4360000000000004,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-05-26,3.4435,344.35,KRW per 100 JPY,3.4435,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-06-02,3.4688999999999997,346.89,KRW per 100 JPY,3.4688999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-06-09,3.4477999999999995,344.78,KRW per 100 JPY,3.4477999999999995,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-06-16,3.43,343.0,KRW per 100 JPY,3.43,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-06-23,3.3985000000000003,339.85,KRW per 100 JPY,3.3985000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-06-30,3.3856,338.56,KRW per 100 JPY,3.3856,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-07-07,3.3438999999999997,334.39,KRW per 100 JPY,3.3438999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-07-14,3.3480000000000003,334.8,KRW per 100 JPY,3.3480000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-07-21,3.3046,330.46,KRW per 100 JPY,3.3046,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-07-28,3.2801,328.01,KRW per 100 JPY,3.2801,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-08-04,3.3561,335.61,KRW per 100 JPY,3.3561,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-08-11,3.3198000000000003,331.98,KRW per 100 JPY,3.3198000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-08-18,3.3522000000000003,335.22,KRW per 100 JPY,3.3522000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-08-25,3.3566000000000003,335.66,KRW per 100 JPY,3.3566000000000003,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-09-01,3.3445,334.45,KRW per 100 JPY,3.3445,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-09-08,3.304,330.4,KRW per 100 JPY,3.304,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-09-15,3.3107,331.07,KRW per 100 JPY,3.3107,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-09-22,3.3407,334.07,KRW per 100 JPY,3.3407,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-09-29,3.3045,330.45,KRW per 100 JPY,3.3045,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-10-06,3.3092,330.92,KRW per 100 JPY,3.3092,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-10-13,3.3057999999999996,330.58,KRW per 100 JPY,3.3057999999999996,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-10-20,3.312,331.2,KRW per 100 JPY,3.312,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-10-27,3.3215,332.15,KRW per 100 JPY,3.3215,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-11-03,3.3681,336.81,KRW per 100 JPY,3.3681,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-11-10,3.3838999999999997,338.39,KRW per 100 JPY,3.3838999999999997,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-11-17,3.3597,335.97,KRW per 100 JPY,3.3597,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
1984-11-24,3.3383,333.83,KRW per 100 JPY,3.3383,KRW per JPY,731Y001,2,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY),Saturday,weekend_observation
