forecast_origin_date,rows,chronos_mae,random_walk_mae,chronos_rmse,random_walk_rmse,chronos_mase,random_walk_mase,chronos_direction_accuracy,random_walk_direction_accuracy,pinball_q0.1,pinball_q0.5,pinball_q0.9,mean_pinball_loss,interval_80_coverage,interval_mean_width,mae_improvement_vs_random_walk_percent,rmse_improvement_vs_random_walk_percent
2009-06-01,20,11.118133544921886,12.310000000000002,13.676774026211634,15.145131230860969,5.94151626885057,6.578448169743082,0.7,0.0,4.774145751953129,5.559066772460943,5.341031249999997,5.2247479248046895,0.95,101.10670166015625,9.68209955384335,9.695242532182814
2009-07-01,20,14.41854003906251,16.025000000000045,17.806594410786012,19.43557305561125,7.675114963579293,8.530247650465693,0.75,0.0,2.7115848388671884,7.209270019531255,5.106850219726561,5.009235026041668,1.0,78.1843505859375,10.024711144695978,8.381428425929204
2009-07-31,20,14.539847412109372,10.560000000000002,17.172262289238212,12.071992379056578,7.711370584866884,5.600614027653027,0.5,0.0,3.7270427246093747,7.269923706054686,1.9193732910156254,4.305446573893229,1.0,56.46416015625,-37.68794897830842,-42.248783382517495
2009-09-01,20,22.24826416015626,27.90000000000009,26.745638771146297,33.20189753613497,11.756215928844382,14.742652372950591,0.9,0.05,4.0101407470703165,11.12413208007813,4.823185668945312,6.652486165364586,0.55,50.24373779296875,20.25711770553338,19.44545114616436
2009-10-01,20,11.594943847656248,10.670000000000016,17.27518379568059,12.412413141690077,6.11451596576487,5.626753023724126,0.75,0.0,3.285225585937501,5.797471923828124,1.5491219482421827,3.543939819335936,0.95,47.59004516601563,-8.66863962189532,-39.176674176737855
2009-10-30,20,38.49899902343751,36.52499999999992,40.36833966829195,38.21683529545579,20.24279825820772,19.204868311794836,0.05,0.0,11.585950927734388,19.249499511718756,6.900822143554686,12.578757527669277,0.0,56.134942626953126,-5.404514780116624,-5.6297292965333305
2009-12-01,20,10.908220214843743,8.410000000000025,13.679294588774033,10.788975855010538,5.717607893356838,4.408151049031599,0.3,0.05,2.7974281005859387,5.454110107421871,1.5236900634765616,3.2584094238281236,1.0,43.211181640625,-29.70535332751142,-26.789556048743904
2009-12-31,20,22.14155639648436,28.779999999999905,25.823113548832325,32.06579174135568,11.589545652726837,15.064303426223365,0.95,0.05,7.843887817382805,11.07077819824218,4.403266113281249,7.772644042968744,0.4,41.99568481445313,23.06616957441128,19.468342596612363
2010-02-01,20,8.004013671874986,6.060000000000014,10.033820432974377,7.719715020646798,4.176535437227553,3.1621391200934896,0.6,0.05,3.016099975585937,4.002006835937493,2.175365478515618,3.0644907633463494,0.85,47.621636962890626,-32.0794335292899,-29.97656527654684
2010-02-26,20,14.616292724609366,20.645000000000074,15.712585198207258,21.895193536482,7.600431759752868,10.735342855846653,0.95,0.0,0.904183593749997,7.308146362304683,3.77419104003906,3.995506998697913,0.8,45.12754516601562,29.201779004072105,28.237285630625813
2010-04-01,20,7.796888427734393,16.08000000000002,9.266855268636528,17.379154179648687,4.049754363372573,8.35205617812765,1.0,0.0,0.9012175292968732,3.8984442138671964,2.5468092041015638,2.448823649088544,1.0,34.48026733398437,51.511887887223985,46.678329837891724
2010-04-30,20,57.94479492187497,50.31999999999998,74.35952066542106,66.77458348803083,30.038868263208172,26.086136866005223,0.1,0.0,7.4424445800781225,28.972397460937486,36.80197619628905,24.405606079101556,0.15,34.955108642578125,-15.152613119783378,-11.359018328807414
2010-06-01,20,22.910388183593774,18.81000000000006,28.698857694067872,24.327268650631595,11.746055917251104,9.643804811727827,0.3,0.0,8.147661621093754,11.455194091796887,7.93095043945312,9.177935384114587,1.0,160.78612060546874,-21.79898024239076,-17.969913130066
2010-07-01,20,19.59199218750001,23.039999999999928,22.719622215977477,26.34560684440569,9.955548740930691,11.707632424301789,0.95,0.0,4.199631225585938,9.795996093750006,11.315789916992186,8.437139078776044,1.0,155.15421142578126,14.965311686197603,13.763147115353565
2010-07-30,20,11.00622436523438,11.460000000000013,12.913844078184193,13.575750439662647,5.571196750254434,5.800891626340773,0.75,0.0,3.5841613769531273,5.50311218261719,4.114805297851559,4.400692952473959,1.0,76.98966674804687,3.959647772824028,4.875652100561909
2010-09-01,20,24.432762451171868,34.19499999999995,27.277752266538307,36.98213758018858,12.318749432243823,17.24076995703664,1.0,0.0,1.9550593261718734,12.216381225585934,6.966607543945311,7.04601603190104,0.8,74.82747192382813,28.548728026986684,26.240736605903855
2010-10-01,20,6.7969653320312435,18.744999999999948,8.058543358464478,19.701104029977557,3.422005043441243,9.437371151065783,1.0,0.0,1.8129237060546886,3.3984826660156218,2.951700317382811,2.7210355631510406,1.0,47.646240234375,63.739848855528074,59.0959808841045
2010-11-01,20,13.581630859375025,12.160000000000025,15.697756194594541,13.674721203739427,6.814345513862463,6.101067118266586,0.5,0.0,2.672434082031258,6.7908154296875125,1.9842395019531232,3.8158296712239648,0.85,45.2139404296875,-11.69104325143912,-14.793976130949599
2010-12-01,20,7.098618164062498,8.130000000000006,9.233885771728714,10.306163204607232,3.549467512935146,4.065181449856711,0.85,0.0,2.211017700195315,3.549309082031249,3.6047434082031238,3.1216900634765623,0.9,56.219842529296876,12.686123443265775,10.404234937781416
2010-12-31,20,11.791401367187518,18.5400000000001,12.41276352889317,19.49479417690794,5.8807520763477825,9.246495823548926,0.95,0.05,0.9637056884765617,5.895700683593759,3.362679809570314,3.407362060546878,1.0,43.26385498046875,36.4002083754722,36.32780414990793
2011-02-01,20,7.5653344726562635,6.485000000000014,9.089624674355,8.354130714802118,3.767416388686656,3.2294269828964746,0.65,0.0,2.582627197265626,3.7826672363281317,2.0702530517578084,2.8118491617838557,0.85,39.78865356445313,-16.658974135023094,-8.803955607849318
2011-02-28,20,5.678061523437475,6.4699999999999935,6.922977714634328,7.829942528524727,2.823744608481669,3.2175818351851917,0.65,0.0,1.6452868652343764,2.8390307617187376,2.162352905273436,2.215556844075517,1.0,38.07639770507812,12.240161925232135,11.583288262797556
2011-04-01,20,4.67649047851562,13.924999999999887,5.7422348907305585,14.878894448177153,2.3220432876205406,6.914256091969878,1.0,0.0,1.584234008789065,2.33824523925781,2.20915100097656,2.0438767496744785,1.0,37.93385009765625,66.4165854325626,61.406844367835056
2011-04-29,20,18.072089843750017,11.99500000000005,20.252471595890114,13.89526897904468,8.95985803521444,5.94693242793754,0.1,0.0,3.4868941650390637,9.036044921875009,2.444657348632822,4.989198811848964,0.5,34.9466796875,-50.66352516673565,-45.75084243732647
2011-06-01,20,9.68864501953127,4.849999999999943,10.611067534705874,5.914051065048342,4.792385819506814,2.399001220268906,0.15,0.0,2.7159262695312525,4.844322509765635,1.0939083251953101,2.8847190348307326,1.0,38.09834594726563,-99.76587669136875,-79.42130390818899
2011-07-01,20,5.0622863769531135,11.129999999999892,6.500779207371631,12.267232776791907,2.5009204330760735,5.498551908651579,1.0,0.0,1.2351774902343764,2.5311431884765567,2.2861823730468727,2.017501017252602,1.0,35.2135986328125,54.5167441423795,47.006962974809575
2011-08-01,20,27.22057983398439,21.685000000000095,30.023618286393067,24.07348126050749,13.43921663517474,10.706216197860751,0.1,0.0,3.9661168212890643,13.610289916992196,11.220877807617203,9.599094848632822,0.1,28.0072021484375,-25.527230039125076,-24.716562434394433
2011-09-01,20,61.07599487304687,55.31499999999993,77.84714665148955,71.63307546099071,30.059811613621598,27.224419067813823,0.15,0.0,7.745039550781248,30.537997436523433,39.46540539550781,25.9161474609375,0.35,37.338812255859374,-10.41488723320428,-8.674863044073605
2011-09-30,20,19.04873535156249,28.09499999999999,23.16153025110088,34.414117742577666,9.327583071992933,13.757262178885052,0.8,0.0,3.763989135742188,9.524367675781246,7.753097656249997,7.0138181559244765,1.0,115.17086791992188,32.198841959200934,32.69759107482483
2011-11-01,20,38.178666992187495,27.569999999999947,41.84098984524066,31.206425620375,18.595854271343377,13.428643340686756,0.0,0.0,6.9528087158203125,19.089333496093747,3.3206892089843776,9.787610473632812,0.5,69.66769409179688,-38.47902427344058,-34.07812337828988
2011-12-01,20,20.955656738281267,13.855000000000052,24.885290753886085,15.258915426726821,10.165954846827068,6.721302327189278,0.3,0.0,5.070316894531254,10.477828369140633,1.8623289794921842,5.803491414388024,0.95,68.89512329101562,-51.249777973880825,-63.08689089591613
2011-12-30,20,9.44232055664063,10.8,11.105254339985583,14.942222056976656,4.566787096254243,5.22343001846712,0.6,0.05,2.616339721679687,4.721160278320315,2.8838623046874994,3.407120768229167,1.0,55.002020263671874,12.571105957031218,25.678695594003422
2012-02-01,20,5.907395019531248,3.464999999999975,6.901683589610579,4.298197296541851,2.8520006628009056,1.6728494139857297,0.7,0.0,2.581400146484376,2.953697509765624,1.7445404052734361,2.426546020507812,1.0,43.259405517578124,-70.4875907512638,-60.57158649193197
2012-02-29,20,6.9241345214843815,5.910000000000002,8.61404823544395,6.900652143094885,3.341931180251114,2.852459497140149,0.65,0.0,2.041049438476561,3.4620672607421907,1.5893955078125017,2.3641707356770847,0.95,34.247320556640624,-17.15963657333975,-24.829480704422522
2012-03-30,20,5.307396240234391,3.9400000000000204,6.048112967515063,5.53037069281977,2.5586595757621553,1.8994471624484794,0.55,0.05,1.9103350830078143,2.6536981201171956,1.9520092773437483,2.172014160156253,0.9,35.670745849609375,-34.70548833082142,-9.361800563703481
2012-04-30,20,24.810831298828145,20.569999999999993,30.872697817153295,25.845695966640154,11.950515183508157,9.907854128868841,0.2,0.0,3.7504379882812513,12.405415649414072,10.118516479492198,8.758123372395842,0.4,29.131597900390624,-20.616583854293403,-19.450054109595847
2012-06-01,20,18.21639648437499,17.59999999999991,20.653199441740707,19.909394767295076,8.757801634929491,8.461459921942774,0.25,0.0,0.9845726318359288,9.108198242187495,4.943243530273436,5.012004801432287,0.75,52.82049560546875,-3.502252752131157,-3.735948195007263
2012-06-29,20,7.226748046875014,9.90499999999995,8.563252092027652,10.96738346188366,3.4709702824696245,4.75732105573101,1.0,0.0,1.6255742187500009,3.613374023437507,2.316754882812499,2.5185677083333355,0.75,31.1671875,27.039393772084296,21.920737778626886
2012-08-01,20,4.0726269531249955,3.0100000000000136,4.450995436876989,3.7431270349802745,1.9537454640546241,1.4439755750995134,0.6,0.0,1.7247581787109358,2.0363134765624977,1.4459626464843764,1.7356781005859367,1.0,31.707208251953126,-35.3032210340524,-18.911150898207342
2012-08-31,20,8.240468750000002,9.86499999999993,9.922605008166528,11.864843024667387,3.9512330505471764,4.730181646966091,0.9,0.05,0.6100909423828116,4.120234375000001,2.1926885986328135,2.3076713053385416,0.95,26.52486572265625,16.467625443486458,16.36968995260101
2012-09-28,20,8.212690429687518,11.029999999999927,9.556227824991248,12.365152647662631,3.937868078844608,5.288727887836432,1.0,0.0,0.5028575439453016,4.106345214843759,1.9500361328125013,2.186412963867187,0.85,22.136761474609376,25.542244517791726,22.716458928651804
2012-11-01,20,4.253425292968757,3.3849999999999567,4.512499618926526,4.140833249480041,2.039447280189787,1.6230516743421852,0.8,0.0,1.532551391601563,2.1267126464843784,0.6743004150390617,1.4445214843750012,1.0,22.06851806640625,-25.655104666730022,-8.975642027921673
2012-11-30,20,3.755913085937493,8.020000000000039,4.565052889770049,9.240129869217247,1.8017951886553583,3.8473726847193968,1.0,0.0,0.6399329833984383,1.8779565429687466,1.5272593994140613,1.3483829752604155,1.0,21.671923828125,53.168166010754675,50.59536008278241
2012-12-31,20,6.006300048828132,8.954999999999917,7.253079288185363,10.027935979053638,2.882985385982008,4.298342394084312,0.85,0.05,0.8155451660156257,3.003150024414066,1.4229014892578118,1.7471988932291678,0.7,16.202764892578124,32.927972654068256,27.67126452207511
2013-02-01,20,9.08113037109373,4.05500000000003,10.31431499587065,5.067494449923,4.3557547756728265,1.9449765495687033,0.3,0.0,1.2845706787109397,4.540565185546865,5.715396362304685,3.84684407552083,1.0,69.99967041015626,-123.94896106272905,-103.53875268728463
2013-02-28,20,19.61662475585939,17.324999999999942,23.33075072638302,20.564690612795456,9.40299055947877,8.30452809647132,0.1,0.0,3.571530639648439,9.808312377929695,1.384542968750005,4.921461995442713,0.75,41.399407958984376,-13.227271318092098,-13.450531134499574
2013-04-01,20,13.284512939453112,10.814999999999987,15.63250904653375,13.410835171606564,6.356986691926361,5.175260198588341,0.05,0.0,3.088984008789061,6.642256469726556,2.5834268798828064,4.104889119466141,0.75,40.440185546875,-22.834146458188886,-16.566260389441787
2013-04-30,20,14.482690429687489,11.455000000000007,16.562006101598257,13.174881403640791,6.918697748826188,5.47230385801419,0.4,0.0,2.733449951171873,7.2413452148437445,1.297285522460937,3.757360229492185,0.9,39.262701416015624,-26.431169181034306,-25.708957782507678
2013-05-31,20,13.49974243164063,11.365000000000009,17.62622357563886,15.339964145981563,6.436016202699288,5.418275534816118,0.35,0.0,3.009017700195307,6.749871215820315,1.7926833496093628,3.850524088541661,0.8,41.804925537109376,-18.78347938091174,-14.903942459710397
2013-07-01,20,12.312617187500019,18.00999999999997,14.394644383693727,20.851258954796926,5.85674763494835,8.566824039043848,0.95,0.0,1.1942828369140623,6.156308593750009,3.6084387207031243,3.6530100504557317,1.0,48.027215576171876,31.63455198500811,30.96510663984548
2013-08-01,20,3.471549072265634,4.214999999999963,4.290168098553256,4.797134561381365,1.647887004212531,2.0007908798543066,0.9,0.0,1.808659545898438,1.735774536132817,2.0624195556640617,1.8689512125651053,1.0,38.710791015625,17.638218926081517,10.568110115346133
2013-08-30,20,21.51037597656249,24.80000000000008,23.197612500146086,26.88397292068275,10.196143253657302,11.755459456692929,0.95,0.0,6.533580322265604,10.755187988281245,3.7429913330078106,7.010586547851553,0.15,30.544342041015625,13.264612997732176,13.712111790220646
2013-10-01,20,6.946007080078118,8.875000000000034,8.380779623951412,10.670402991452582,3.2889891120441894,4.202382467059624,0.8,0.0,0.6501184082031262,3.473003540039059,2.1525140380859358,2.0918786621093735,1.0,28.026324462890624,21.73513149207784,21.457702856539246
2013-11-01,20,6.563103027343743,3.8399999999999297,7.8223573463234555,5.212005372215155,3.107806985899628,1.8183439717667116,0.15,0.0,1.624661743164062,3.2815515136718716,1.205557373046885,2.037256876627606,0.75,20.300262451171875,-70.91414133707978,-50.08344749650315
2013-11-29,20,3.738039550781275,5.364999999999907,4.4970803114060445,6.52943335979465,1.7699835412434939,2.5403588083455295,1.0,0.0,0.7613717041015627,1.8690197753906375,1.4131839599609368,1.3478584798177122,1.0,21.745556640625,30.325451057197768,31.126024823270775
2013-12-31,20,12.060264892578152,10.06000000000006,14.556503592920645,12.545915670049808,5.712001444344339,4.764632870167451,0.05,0.05,2.1838946533203107,6.030132446289076,2.466449584960949,3.560158894856779,0.5,21.5973388671875,-19.883348832784108,-16.02583642157428
2014-01-29,20,7.537543945312495,8.920000000000027,8.899455670513458,10.274823599459046,3.565768211815862,4.21976345082243,0.95,0.0,0.936310424804692,3.7687719726562476,2.7447521972656252,2.4832781982421883,0.95,36.212371826171875,15.498386263313085,13.38580575746331
2014-02-28,20,7.3810876464844,4.479999999999984,9.165455371112598,5.784980553122005,3.4876080306687385,2.1168267775329577,0.3,0.0,2.012229980468752,3.6905438232422,0.7481185302734331,2.150297444661462,0.95,27.166986083984376,-64.75642068045593,-58.43537047270173
2014-04-01,20,19.25672729492188,21.979999999999915,20.606377880925635,23.50948744656072,9.093346517711517,10.379321127531664,1.0,0.0,7.011931640624996,9.62836364746094,3.1353571777343747,6.591884155273437,0.15,23.664501953125,12.389775728289559,12.34867230616629
2014-04-30,20,6.026547851562509,6.990000000000054,6.407092459904571,7.477432714508425,2.8448244508611653,3.2996208445211317,0.75,0.0,0.5948403320312452,3.0132739257812546,2.0077133789062507,1.8719425455729166,0.95,26.006890869140584,13.783292538448322,14.314274637698558
2014-05-30,20,2.310989990234373,3.375000000000017,2.7523340693982226,4.015034246429305,1.0913130687606387,1.5937678755127966,0.75,0.0,1.023990356445314,1.1554949951171865,1.3538728027343747,1.1777860514322918,1.0,23.77863159179689,31.52622251157448,31.44930029311808
2014-07-01,20,10.878103027343787,8.920000000000005,13.710551949114874,11.384550935368505,5.1377307175607525,4.212918179341085,0.25,0.0,2.095938354492186,5.4390515136718935,1.830667480468766,3.1218857828776154,0.7,24.14703369140625,-21.951827660804717,-20.43120564835067
2014-08-01,20,6.8255456542968655,6.7549999999999955,7.853808368244437,7.52459301224991,3.2228508552371458,3.1895409729509137,0.65,0.0,1.0790364379882817,3.4127728271484328,2.0846455078125015,2.1921515909830718,0.95,31.476760864257812,-1.0443472138692842,-4.375191528080918
2014-09-01,20,20.409011230468746,21.835000000000026,23.587234598037472,25.142643059153524,9.63139111930241,10.304341680992756,0.95,0.0,3.419965209960939,10.204505615234373,1.9230706787109486,5.18251383463542,0.5,35.810607910156264,6.530747742300335,6.186336326919234
2014-10-01,20,6.41458862304687,7.439999999999986,7.58718224755842,9.139584235620312,3.0242451543564113,3.5076893111384253,0.7,0.0,2.293899780273436,3.207294311523435,2.680972045898438,2.7273887125651033,1.0,49.74871826171875,13.782410980552658,16.985477107499175
2014-10-31,20,41.643731689453126,41.1,44.26473277529987,43.396474511185815,19.605959408462425,19.349969347052713,0.4,0.0,6.023318481445313,20.821865844726563,19.135007934570314,15.326730753580728,0.05,39.085986328125,-1.3229481495209854,-2.0007576050682485
2014-12-01,20,7.059488525390634,6.6200000000000045,8.244234399332253,8.055122593728798,3.316346583169353,3.1098873950455634,0.65,0.0,2.772206420898437,3.529744262695317,2.1080566406250023,2.8033357747395855,0.95,45.217340087890626,-6.6387994771998375,-2.3477210111077014
2014-12-31,20,6.148814697265641,12.245000000000038,7.244206928576113,14.060529861993158,2.8810443322199975,5.737429014363072,0.75,0.05,1.6187534179687497,3.0744073486328203,2.2251717529296897,2.3061108398437535,0.95,37.44813842773438,49.78509842984384,48.47842151270673
2015-01-30,20,11.886125488281255,8.510000000000037,13.904874946540893,9.92285241248708,5.56244059141532,3.9824894562668343,0.25,0.05,2.7595230712890633,5.943062744140628,0.9814840087890614,3.2280232747395843,0.85,34.742529296875,-39.67244992104822,-40.12981719896157
2015-02-27,20,18.95632568359374,14.42999999999995,23.03581903761352,18.736621894034112,8.854786570549233,6.740471352188832,0.05,0.0,3.5081832275390616,9.47816284179687,6.042571777343742,6.342972615559892,0.55,32.91145629882813,-31.367468354773425,-22.945422968418374
2015-04-01,20,17.159172363281254,20.745000000000097,18.81697362430119,22.356688037363753,7.99678105715968,9.667903528131205,1.0,0.0,2.5487635498046823,8.579586181640627,3.453299438476562,4.86054972330729,0.35,33.292041015625,17.285262167842017,15.832910523896889
2015-04-30,20,31.277656250000007,25.0050000000001,33.39132507046597,26.945287157497592,14.564545883386895,11.643662392833246,0.0,0.0,4.482821166992189,15.638828125000003,15.040994140625008,11.720881144205734,0.05,28.132855224609376,-25.085607878423847,-23.922691472132815
2015-06-01,20,5.2705944824218705,5.87000000000005,6.3221307823996336,6.931666466298021,2.451338371343427,2.7301201577500316,0.65,0.0,1.9905506591796869,2.6352972412109352,1.4699699707031253,2.031939290364582,1.0,34.60520629882812,10.211337607805355,8.793494131057363
2015-07-01,20,27.204658203125007,24.28000000000005,31.916451707904297,28.874435059408572,12.629822782920407,11.27204373896831,0.0,0.0,4.458090332031251,13.602329101562503,7.79550708007814,8.618642171223966,0.35,37.5583251953125,-12.045544493924833,-10.535328716343146
2015-07-31,20,13.302171630859368,13.210000000000026,16.42522913205326,16.48411356427759,6.162715937828374,6.120014069721759,0.5,0.0,3.3571575927734365,6.651085815429684,1.324291992187494,3.777511800130205,0.9,44.069573974609376,-0.6977413388292348,0.35721928264274766
2015-09-01,20,8.121337890624977,8.524999999999977,9.832384037300992,10.133237389896657,3.7527763381133026,3.939303931603053,0.55,0.0,2.1801129150390626,4.0606689453124885,2.3550708007812453,2.8652842203775983,0.9,41.25715942382813,4.735039406158375,2.968975669075221
2015-10-01,20,39.53548095703125,44.330000000000084,43.1931819107429,47.68639218896736,18.222405264878766,20.432259981104718,1.0,0.0,14.357222778320306,19.767740478515623,6.564904296874998,13.563289184570309,0.15,50.353936767578126,10.815517805027808,9.422416064564434
2015-10-30,20,11.4572595214844,13.395000000000039,13.280987276417196,15.98100434891379,5.266468084147854,6.1571739607431875,0.7,0.0,2.926060058593749,5.7286297607422,2.7760914306640627,3.810260416666671,1.0,57.021514892578125,14.466147655958444,16.895165119457033
2015-12-01,20,11.192774658203154,15.364999999999975,13.38625801883461,17.47616948876381,5.132132163797664,7.045188803024655,0.95,0.0,3.5448822021484383,5.596387329101577,2.7773052978515604,3.9728582763671922,1.0,63.221875,27.15408618156087,23.402791284204362
2015-12-31,20,30.96450561523441,29.66500000000003,32.580580693579,31.503753744593702,14.174801495687612,13.57991926609968,0.05,0.05,5.16371862792969,15.482252807617204,7.275913330078137,9.30729492187501,0.3,48.441192626953125,-4.380602107650011,-3.4180909288312726
2016-02-01,20,11.154653320312502,16.589999999999996,13.274012577682281,19.86295546991936,5.097608030754485,7.581528067413544,0.8,0.0,4.0492139892578125,5.577326660156251,4.163795654296874,4.596778767903646,1.0,82.13009643554688,32.76278890709762,33.1720166327485
2016-02-29,20,50.70539062500001,44.74000000000009,57.53793903857923,50.48834518975651,23.130556660392287,20.409291640004064,0.1,0.0,15.560342651367197,25.352695312500003,9.590620483398435,16.834552815755213,0.25,81.00089111328126,-13.333461388019463,-13.962814234309672
2016-04-01,20,7.15597778320315,6.310000000000025,8.093265140707887,7.292873233506826,3.250423209174019,2.8661590451036036,0.25,0.0,3.6422208251953143,3.577988891601575,3.49619348144531,3.5721343994140664,1.0,71.38414306640625,-13.406937927149313,-10.974987245406808
2016-04-29,20,31.837949218749987,29.17999999999993,35.57712546782768,32.31279932163095,14.440827392215937,13.23525395463283,0.15,0.0,5.68111047363281,15.918974609374994,3.3888724365234255,8.32965250651041,0.45,56.90068359375,-9.108804724983088,-10.102269734369667
2016-06-01,20,16.864776611328125,21.16500000000001,19.633225129779785,23.95597002836662,7.6269077522884645,9.571635978193552,0.95,0.0,2.3455451660156266,8.432388305664062,4.429182617187499,5.069038696289063,0.75,54.35931396484375,20.31761582174289,18.04454127079058
2016-07-01,20,8.309932861328104,11.354999999999938,10.044175278222525,13.150076045407419,3.744699704227822,5.116896351760768,0.8,0.0,2.49415869140625,4.154966430664052,3.700498291015625,3.4498744710286426,1.0,61.94656982421875,26.816971718818593,23.618880654835525
2016-08-01,20,9.250826416015617,12.170000000000073,11.19584932836403,14.500344823486179,4.161247926769598,5.474363585626362,0.9,0.0,1.6316064453125048,4.625413208007808,3.2688012695312496,3.1752736409505204,0.9,47.952880859375,23.986635858540993,22.78908215872125
2016-09-01,20,11.325101318359373,11.480000000000052,13.499955064547551,13.791772909963457,5.081844318943814,5.151351068877387,0.65,0.0,1.7922857666015566,5.662550659179686,3.7202185058593757,3.7250183105468735,0.9,48.563751220703125,1.3492916519222866,2.115883485908407
2016-09-30,20,31.81986083984375,28.975000000000044,34.252194867665494,31.43750149105369,14.255087562784501,12.980608689981619,0.0,0.0,5.270604858398437,15.909930419921874,6.715059204101562,9.298531494140626,0.05,45.29237060546875,-9.818329041738396,-8.95329858644394
2016-11-01,20,18.455065917968774,19.355000000000064,22.640111325774257,23.702774099248465,8.250630971859906,8.652960827675283,0.8,0.0,4.3224681396484375,9.227532958984387,1.4105750732421847,4.986858723958337,0.95,56.8887451171875,4.6496206769893424,4.483284399642918
2016-12-01,20,16.72864990234376,15.00000000000001,22.265660433959887,20.210294406564206,7.463648189001266,6.692394394561015,0.15,0.0,4.179569213867188,8.36432495117188,1.0590031738281194,4.534299112955729,0.95,52.365875244140625,-11.524332682291663,-10.169896519311012
2016-12-30,20,23.834229736328133,23.40500000000001,29.092140474881774,28.568102842155984,10.618102201630517,10.426881203145124,0.25,0.05,4.266782714843761,11.917114868164067,4.905561645507812,7.029819742838547,0.5,49.954827880859376,-1.8339232485713517,-1.8343452332876076
2017-02-01,20,20.270438232421874,22.24,21.30828352114394,23.179408965717833,9.005984193281318,9.881043821648344,1.0,0.0,1.4689254150390627,10.135219116210937,4.4798905029296865,5.361345011393229,0.75,49.08148193359375,8.855943199541928,8.072360461568591
2017-02-28,20,14.219139404296868,13.699999999999989,17.05550078381899,15.630930874391339,6.309168648751623,6.078821511643474,0.45,0.0,3.0216324462890625,7.109569702148434,4.663717285156245,4.931639811197914,0.6,41.688629150390625,-3.7893387174954745,-9.113788045480826
2017-03-31,20,20.151121826171867,16.855000000000075,22.142113663987917,18.755359234096336,8.92227668459174,7.46285863467301,0.05,0.0,3.895494995117187,10.075560913085933,3.0036840820312465,5.658246663411455,0.5,40.22584838867188,-19.555750971057712,-18.057528984753468
2017-04-28,20,4.947429199218766,6.28499999999998,5.910552652119337,7.5232639193370865,2.187257939724996,2.7785978530713065,0.7,0.0,1.779434326171876,2.473714599609383,2.4758214111328116,2.2429901123046903,1.0,42.552557373046874,21.28195387082289,21.436324506343432
2017-06-01,20,9.468266601562494,9.24000000000002,11.864080712603242,11.7779454914684,4.1820305343413064,4.081207655362904,0.45,0.0,2.678661499023439,4.734133300781247,1.210798950195311,2.874531249999999,1.0,38.8946044921875,-2.4704177658276367,-0.7313263692486636
2017-06-30,20,13.493134765624996,13.039999999999987,15.717294349204833,14.750932173933936,5.955632682116544,5.755626955764894,0.45,0.0,1.6846837158203196,6.746567382812498,3.033189819335939,3.821480305989585,0.85,42.71751708984375,-3.4749598590874964,-6.551193944058227
2017-08-01,20,9.162375488281247,10.269999999999925,11.214141159650758,12.350546546610719,4.0395086767818515,4.527838240597093,0.8,0.0,2.9247938232421884,4.581187744140624,1.8741948242187487,3.126725463867187,1.0,47.98988647460938,10.785048799597718,9.201255852695986
2017-09-01,20,7.969930419921866,6.390000000000032,9.443221518580755,7.858689458173074,3.508235229199363,2.8127752606908976,0.05,0.0,2.6089326171874996,3.984965209960933,1.2305632324218752,2.6081536865234356,1.0,38.39495849609375,-24.725045695177254,-20.16280282916333
2017-09-29,20,19.231383056640606,18.245000000000026,20.828992779379842,19.843903345864224,8.45840651936487,8.024572465292573,0.0,0.0,1.5390699462890691,9.615691528320303,4.5356492919921845,5.230136922200519,0.7,46.66297607421875,-5.40631985004428,-4.96419185452708
2017-11-01,20,13.684980468750018,15.83500000000006,17.464329771341614,19.908754355810466,6.017083590341408,6.962415391869349,1.0,0.0,2.3707895507812626,6.842490234375009,2.9431893310546884,4.0521563720703195,0.65,32.273065185546876,13.577641498263551,12.278139258649471
2017-12-01,20,6.539467773437491,5.860000000000014,7.394586808557662,6.887234568388094,2.8724655970005264,2.5740089226825558,0.4,0.0,1.646482910156251,3.2697338867187455,1.0571260986328226,1.9911142985026065,0.85,25.684039306640624,-11.595013198591738,-7.366559613030717
2017-12-29,20,3.1190148925781274,4.845000000000084,3.614357037427071,5.772477804201673,1.3698553436471368,2.1278991503899163,0.95,0.05,1.2526728515625005,1.5595074462890637,1.1768345947265613,1.3296716308593752,1.0,24.295074462890625,35.624047624807574,37.386384841596936
2018-02-01,20,9.828265380859387,9.630000000000006,11.947093394260508,11.734010397131923,4.3149536563610535,4.22790819137645,0.3,0.05,2.2536812744140624,4.914132690429693,2.573764404296868,3.2471927897135413,0.75,28.329949951171876,-2.058830538519008,-1.8159434832328663
2018-02-28,20,4.419433593750023,4.5350000000000135,5.916329900389245,5.853588642875424,1.936684518422214,1.9873280375714937,0.55,0.05,1.7143232421875019,2.2097167968750115,1.958172485351562,1.9607375081380252,0.85,32.33113403320313,2.548322078279824,-1.0718426138499688
2018-03-30,20,5.411778564453153,4.705000000000018,6.893178275249928,6.294720009658919,2.370104897220359,2.0605690732929407,0.4,0.05,1.6951564941406307,2.7058892822265763,1.3148184814453108,1.9052880859375059,0.95,29.761322021484375,-15.021861093584105,-9.50730556200604
