date,value,raw_rate,raw_unit,normalized_rate,normalized_unit,stat_code,item_code,item_name,unit_name,series_code,notes,kr_yield_source_published_at_kst,kr_yield_safe_from_krw_date,kr_yield_availability_rule
2018-06-19,2.164,2.164,연%,2.164,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-06-19T16:00:00+09:00,2018-06-20,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-06-20,2.163,2.163,연%,2.163,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-06-20T16:00:00+09:00,2018-06-21,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-06-21,2.149,2.149,연%,2.149,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-06-21T16:00:00+09:00,2018-06-22,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-06-22,2.147,2.147,연%,2.147,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-06-22T16:00:00+09:00,2018-06-23,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-06-25,2.143,2.143,연%,2.143,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-06-25T16:00:00+09:00,2018-06-26,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-06-26,2.148,2.148,연%,2.148,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-06-26T16:00:00+09:00,2018-06-27,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-06-27,2.122,2.122,연%,2.122,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-06-27T16:00:00+09:00,2018-06-28,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-06-28,2.115,2.115,연%,2.115,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-06-28T16:00:00+09:00,2018-06-29,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-06-29,2.122,2.122,연%,2.122,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-06-29T16:00:00+09:00,2018-06-30,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-02,2.123,2.123,연%,2.123,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-02T16:00:00+09:00,2018-07-03,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-03,2.138,2.138,연%,2.138,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-03T16:00:00+09:00,2018-07-04,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-04,2.116,2.116,연%,2.116,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-04T16:00:00+09:00,2018-07-05,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-05,2.093,2.093,연%,2.093,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-05T16:00:00+09:00,2018-07-06,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-06,2.101,2.101,연%,2.101,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-06T16:00:00+09:00,2018-07-07,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-09,2.107,2.107,연%,2.107,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-09T16:00:00+09:00,2018-07-10,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-10,2.095,2.095,연%,2.095,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-10T16:00:00+09:00,2018-07-11,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-11,2.054,2.054,연%,2.054,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-11T16:00:00+09:00,2018-07-12,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-12,2.09,2.09,연%,2.09,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-12T16:00:00+09:00,2018-07-13,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-13,2.105,2.105,연%,2.105,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-13T16:00:00+09:00,2018-07-14,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-16,2.088,2.088,연%,2.088,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-16T16:00:00+09:00,2018-07-17,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-17,2.094,2.094,연%,2.094,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-17T16:00:00+09:00,2018-07-18,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-18,2.087,2.087,연%,2.087,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-18T16:00:00+09:00,2018-07-19,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-19,2.089,2.089,연%,2.089,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-19T16:00:00+09:00,2018-07-20,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-20,2.077,2.077,연%,2.077,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-20T16:00:00+09:00,2018-07-21,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-23,2.077,2.077,연%,2.077,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-23T16:00:00+09:00,2018-07-24,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-24,2.092,2.092,연%,2.092,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-24T16:00:00+09:00,2018-07-25,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-25,2.079,2.079,연%,2.079,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-25T16:00:00+09:00,2018-07-26,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-26,2.071,2.071,연%,2.071,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-26T16:00:00+09:00,2018-07-27,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-27,2.112,2.112,연%,2.112,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-27T16:00:00+09:00,2018-07-28,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-30,2.128,2.128,연%,2.128,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-30T16:00:00+09:00,2018-07-31,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-07-31,2.123,2.123,연%,2.123,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-07-31T16:00:00+09:00,2018-08-01,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-01,2.124,2.124,연%,2.124,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-01T16:00:00+09:00,2018-08-02,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-02,2.113,2.113,연%,2.113,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-02T16:00:00+09:00,2018-08-03,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-03,2.108,2.108,연%,2.108,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-03T16:00:00+09:00,2018-08-04,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-06,2.097,2.097,연%,2.097,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-06T16:00:00+09:00,2018-08-07,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-07,2.082,2.082,연%,2.082,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-07T16:00:00+09:00,2018-08-08,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-08,2.07,2.07,연%,2.07,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-08T16:00:00+09:00,2018-08-09,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-09,2.05,2.05,연%,2.05,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-09T16:00:00+09:00,2018-08-10,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-10,2.04,2.04,연%,2.04,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-10T16:00:00+09:00,2018-08-11,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-13,2.051,2.051,연%,2.051,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-13T16:00:00+09:00,2018-08-14,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-14,2.063,2.063,연%,2.063,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-14T16:00:00+09:00,2018-08-15,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-16,2.05,2.05,연%,2.05,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-16T16:00:00+09:00,2018-08-17,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-17,1.997,1.997,연%,1.997,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-17T16:00:00+09:00,2018-08-18,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-20,1.985,1.985,연%,1.985,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-20T16:00:00+09:00,2018-08-21,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-21,1.919,1.919,연%,1.919,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-21T16:00:00+09:00,2018-08-22,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-22,1.962,1.962,연%,1.962,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-22T16:00:00+09:00,2018-08-23,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-23,1.963,1.963,연%,1.963,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-23T16:00:00+09:00,2018-08-24,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-24,1.963,1.963,연%,1.963,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-24T16:00:00+09:00,2018-08-25,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-27,1.963,1.963,연%,1.963,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-27T16:00:00+09:00,2018-08-28,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-28,1.965,1.965,연%,1.965,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-28T16:00:00+09:00,2018-08-29,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-29,1.955,1.955,연%,1.955,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-29T16:00:00+09:00,2018-08-30,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-30,1.98,1.98,연%,1.98,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-30T16:00:00+09:00,2018-08-31,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-08-31,1.916,1.916,연%,1.916,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-08-31T16:00:00+09:00,2018-09-01,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-03,1.922,1.922,연%,1.922,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-03T16:00:00+09:00,2018-09-04,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-04,1.917,1.917,연%,1.917,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-04T16:00:00+09:00,2018-09-05,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-05,1.9,1.9,연%,1.9,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-05T16:00:00+09:00,2018-09-06,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-06,1.912,1.912,연%,1.912,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-06T16:00:00+09:00,2018-09-07,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-07,1.919,1.919,연%,1.919,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-07T16:00:00+09:00,2018-09-08,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-10,1.918,1.918,연%,1.918,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-10T16:00:00+09:00,2018-09-11,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-11,1.923,1.923,연%,1.923,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-11T16:00:00+09:00,2018-09-12,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-12,1.893,1.893,연%,1.893,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-12T16:00:00+09:00,2018-09-13,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-13,1.921,1.921,연%,1.921,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-13T16:00:00+09:00,2018-09-14,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-14,1.96,1.96,연%,1.96,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-14T16:00:00+09:00,2018-09-15,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-17,1.967,1.967,연%,1.967,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-17T16:00:00+09:00,2018-09-18,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-18,1.98,1.98,연%,1.98,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-18T16:00:00+09:00,2018-09-19,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-19,1.996,1.996,연%,1.996,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-19T16:00:00+09:00,2018-09-20,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-20,2.035,2.035,연%,2.035,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-20T16:00:00+09:00,2018-09-21,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-21,2.022,2.022,연%,2.022,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-21T16:00:00+09:00,2018-09-22,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-27,2.006,2.006,연%,2.006,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-27T16:00:00+09:00,2018-09-28,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-09-28,2.005,2.005,연%,2.005,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-09-28T16:00:00+09:00,2018-09-29,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-01,2.022,2.022,연%,2.022,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-01T16:00:00+09:00,2018-10-02,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-02,2.015,2.015,연%,2.015,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-02T16:00:00+09:00,2018-10-03,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-04,2.066,2.066,연%,2.066,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-04T16:00:00+09:00,2018-10-05,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-05,2.084,2.084,연%,2.084,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-05T16:00:00+09:00,2018-10-06,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-08,2.091,2.091,연%,2.091,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-08T16:00:00+09:00,2018-10-09,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-10,2.059,2.059,연%,2.059,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-10T16:00:00+09:00,2018-10-11,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-11,2.012,2.012,연%,2.012,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-11T16:00:00+09:00,2018-10-12,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-12,2.05,2.05,연%,2.05,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-12T16:00:00+09:00,2018-10-13,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-15,2.051,2.051,연%,2.051,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-15T16:00:00+09:00,2018-10-16,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-16,2.048,2.048,연%,2.048,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-16T16:00:00+09:00,2018-10-17,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-17,2.023,2.023,연%,2.023,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-17T16:00:00+09:00,2018-10-18,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-18,1.981,1.981,연%,1.981,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-18T16:00:00+09:00,2018-10-19,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-19,1.989,1.989,연%,1.989,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-19T16:00:00+09:00,2018-10-20,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-22,2.009,2.009,연%,2.009,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-22T16:00:00+09:00,2018-10-23,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-23,1.989,1.989,연%,1.989,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-23T16:00:00+09:00,2018-10-24,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-24,2.007,2.007,연%,2.007,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-24T16:00:00+09:00,2018-10-25,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-25,1.982,1.982,연%,1.982,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-25T16:00:00+09:00,2018-10-26,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-26,1.968,1.968,연%,1.968,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-26T16:00:00+09:00,2018-10-27,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-29,1.894,1.894,연%,1.894,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-29T16:00:00+09:00,2018-10-30,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-30,1.931,1.931,연%,1.931,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-30T16:00:00+09:00,2018-10-31,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-10-31,1.939,1.939,연%,1.939,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-10-31T16:00:00+09:00,2018-11-01,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-01,1.942,1.942,연%,1.942,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-01T16:00:00+09:00,2018-11-02,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-02,1.982,1.982,연%,1.982,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-02T16:00:00+09:00,2018-11-03,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-05,1.982,1.982,연%,1.982,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-05T16:00:00+09:00,2018-11-06,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-06,1.984,1.984,연%,1.984,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-06T16:00:00+09:00,2018-11-07,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-07,1.964,1.964,연%,1.964,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-07T16:00:00+09:00,2018-11-08,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-08,1.966,1.966,연%,1.966,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-08T16:00:00+09:00,2018-11-09,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-09,1.96,1.96,연%,1.96,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-09T16:00:00+09:00,2018-11-10,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-12,1.945,1.945,연%,1.945,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-12T16:00:00+09:00,2018-11-13,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-13,1.94,1.94,연%,1.94,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-13T16:00:00+09:00,2018-11-14,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-14,1.922,1.922,연%,1.922,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-14T16:00:00+09:00,2018-11-15,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-15,1.943,1.943,연%,1.943,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-15T16:00:00+09:00,2018-11-16,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-16,1.947,1.947,연%,1.947,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-16T16:00:00+09:00,2018-11-17,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-19,1.942,1.942,연%,1.942,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-19T16:00:00+09:00,2018-11-20,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-20,1.94,1.94,연%,1.94,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-20T16:00:00+09:00,2018-11-21,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-21,1.946,1.946,연%,1.946,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-21T16:00:00+09:00,2018-11-22,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-22,1.942,1.942,연%,1.942,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-22T16:00:00+09:00,2018-11-23,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-23,1.914,1.914,연%,1.914,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-23T16:00:00+09:00,2018-11-24,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2018-11-26,1.914,1.914,연%,1.914,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2018-11-26T16:00:00+09:00,2018-11-27,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
