requested_origin,forecast_origin_date,forecast_origin_value,forecast_step,target_date,actual_value,chronos_q0.1_lower,chronos_q0.5_median,chronos_q0.9_upper,random_walk_forecast,history_rows,context_length,mase_scale_training_only,model_id
2025-12-01,2025-12-01,1465.9,11,2025-12-16,1474.1,1444.686767578125,1469.253662109375,1494.12548828125,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,12,2025-12-17,1472.4,1443.8533935546875,1469.318115234375,1494.160400390625,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,13,2025-12-18,1478.6,1442.177978515625,1467.6912841796875,1496.7664794921875,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,14,2025-12-19,1477.2,1443.6558837890625,1469.6676025390625,1495.1707763671875,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,15,2025-12-22,1477.8,1441.92578125,1471.152587890625,1500.0380859375,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,16,2025-12-23,1478.9,1442.0406494140625,1469.5887451171875,1500.6680908203125,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,17,2025-12-24,1483.4,1439.17626953125,1467.954345703125,1501.7503662109375,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,18,2025-12-26,1460.6,1439.6038818359375,1468.426513671875,1501.60400390625,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,19,2025-12-29,1442.3,1436.813720703125,1468.8319091796875,1502.446533203125,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,20,2025-12-30,1433.9,1437.79248046875,1467.6312255859375,1504.25390625,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
